s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
 1.9480261E+002, 4.2100808E+001, 3.1787251E+001, 3.4602653E+001, 3.3246685E+001, 4.2688232E+001, 3.1974202E+001, 3.4996614E+001, 3.2831463E+001, 3.1804442E+001, 3.2674761E+001, 3.1516972E+001, 3.2359075E+001, 3.2223107E+001, 3.2320596E+001, 3.1680886E+001, 3.2450269E+001, 3.2064792E+001, 3.3087829E+001, 3.1300971E+001, 3.1843456E+001, 3.1796226E+001, 3.1762098E+001, 3.1734184E+001, 3.1637053E+001, 3.1624990E+001, 3.1532893E+001, 3.1477436E+001, 3.1504280E+001
 1.9520489E+002, 4.2052287E+001, 3.1768324E+001, 3.4560688E+001, 3.3395660E+001, 4.2653542E+001, 3.1964262E+001, 3.4977617E+001, 3.2885437E+001, 3.1960642E+001, 3.2650869E+001, 3.1597263E+001, 3.2324890E+001, 3.2082088E+001, 3.2324824E+001, 3.1838533E+001, 3.2424630E+001, 3.2170516E+001, 3.3032743E+001, 3.0480703E+001, 3.1765440E+001, 3.1720755E+001, 3.1763706E+001, 3.1771551E+001, 3.1644848E+001, 3.1574636E+001, 3.1536770E+001, 3.1489804E+001, 3.1504718E+001
 1.9560332E+002, 4.1729363E+001, 3.1767008E+001, 3.4514436E+001, 3.3517009E+001, 4.2530010E+001, 3.1959541E+001, 3.4955629E+001, 3.2936321E+001, 3.1869246E+001, 3.2636970E+001, 3.2117386E+001, 3.2318603E+001, 3.2664568E+001, 3.2347117E+001, 3.3780569E+001, 3.2448762E+001, 3.2971259E+001, 3.3007775E+001, 3.1550337E+001, 3.1700843E+001, 3.0909405E+001, 3.1723650E+001, 3.1858284E+001, 3.1659039E+001, 3.1616132E+001, 3.1540096E+001, 3.1518307E+001, 3.1506277E+001
 1.9600495E+002, 4.1518610E+001, 3.1782953E+001, 3.4479095E+001, 3.3598858E+001, 4.2438776E+001, 3.1960587E+001, 3.4935699E+001, 3.2976736E+001, 3.2045376E+001, 3.2626051E+001, 3.2690664E+001, 3.2349365E+001, 3.2875397E+001, 3.2399898E+001, 3.5253429E+001, 3.2599793E+001, 3.3598587E+001, 3.3035174E+001, 3.1941765E+001, 3.1713464E+001, 3.1766219E+001, 3.1692602E+001, 3.1949085E+001, 3.1672351E+001, 3.1750116E+001, 3.1550779E+001, 3.1649983E+001, 3.1511530E+001
 1.9640315E+002, 4.1498606E+001, 3.1788738E+001, 3.4581720E+001, 3.3699976E+001, 4.2411275E+001, 3.1959143E+001, 3.4958228E+001, 3.3022564E+001, 3.2611182E+001, 3.2651100E+001, 3.3186315E+001, 3.2419506E+001, 3.2786114E+001, 3.2448424E+001, 3.5970437E+001, 3.2799741E+001, 3.3938280E+001, 3.3096582E+001, 3.2146258E+001, 3.1736850E+001, 3.1875540E+001, 3.1708472E+001, 3.1972036E+001, 3.1697225E+001, 3.1988854E+001, 3.1574358E+001, 3.1812649E+001, 3.1527976E+001
 1.9680006E+002, 4.1614123E+001, 3.1787727E+001, 3.4747255E+001, 3.3804586E+001, 4.2426697E+001, 3.1956117E+001, 3.5001756E+001, 3.3071041E+001, 3.2678283E+001, 3.2694255E+001, 3.3212657E+001, 3.2493020E+001, 3.2557131E+001, 3.2482314E+001, 3.5223020E+001, 3.2991488E+001, 3.3860423E+001, 3.3158309E+001, 3.2243536E+001, 3.1768853E+001, 3.1861978E+001, 3.1719685E+001, 3.1973229E+001, 3.1718323E+001, 3.2237812E+001, 3.1623702E+001, 3.1849860E+001, 3.1546972E+001
 1.9720004E+002, 4.1654605E+001, 3.1785824E+001, 3.4872084E+001, 3.3867730E+001, 4.2418347E+001, 3.1953127E+001, 3.5034882E+001, 3.3106129E+001, 3.2538158E+001, 3.2727513E+001, 3.3322025E+001, 3.2560715E+001, 3.2029163E+001, 3.2492959E+001, 3.3726040E+001, 3.3079149E+001, 3.4016736E+001, 3.3209986E+001, 3.2088467E+001, 3.1795085E+001, 3.2043084E+001, 3.1737055E+001, 3.1849396E+001, 3.1731286E+001, 3.2129847E+001, 3.1670624E+001, 3.2154052E+001, 3.1583236E+001
 1.9760016E+002, 4.1901928E+001, 3.1784984E+001, 3.4935963E+001, 3.3890679E+001, 4.2473451E+001, 3.1950481E+001, 3.5051801E+001, 3.3127488E+001, 3.2644962E+001, 3.2756215E+001, 3.3237661E+001, 3.2627178E+001, 3.1680596E+001, 3.2471884E+001, 3.2520983E+001, 3.3092457E+001, 3.3741491E+001, 3.3263284E+001, 3.1887656E+001, 3.1805154E+001, 3.2053993E+001, 3.1761391E+001, 3.1941360E+001, 3.1742511E+001, 3.1842365E+001, 3.1695013E+001, 3.2178151E+001, 3.1629640E+001
 1.9800354E+002, 4.3075524E+001, 3.1784516E+001, 3.5002681E+001, 3.3878534E+001, 4.2841960E+001, 3.1947756E+001, 3.5070490E+001, 3.3136936E+001, 3.2680717E+001, 3.2788605E+001, 3.2675411E+001, 3.2672512E+001, 3.1691428E+001, 3.2443918E+001, 3.1692473E+001, 3.3019824E+001, 3.3891904E+001, 3.3300577E+001, 3.1924444E+001, 3.1811269E+001, 3.1850454E+001, 3.1775891E+001, 3.1912843E+001, 3.1758292E+001, 3.1740492E+001, 3.1702316E+001, 3.2084378E+001, 3.1672317E+001
 1.9840064E+002, 4.4247422E+001, 3.1784618E+001, 3.5096498E+001, 3.3863200E+001, 4.3242159E+001, 3.1944874E+001, 3.5098368E+001, 3.3145142E+001, 3.2669732E+001, 3.2815088E+001, 3.2105384E+001, 3.2674886E+001, 3.1745514E+001, 3.2421890E+001, 3.1614539E+001, 3.2938320E+001, 3.4656895E+001, 3.3368629E+001, 3.1926835E+001, 3.1819249E+001, 3.1762285E+001, 3.1777713E+001, 3.1765479E+001, 3.1763344E+001, 3.1819989E+001, 3.1707106E+001, 3.1870489E+001, 3.1696480E+001
 1.9880230E+002, 4.5855950E+001, 3.1791355E+001, 3.5156462E+001, 3.3925393E+001, 4.3823382E+001, 3.1943900E+001, 3.5117384E+001, 3.3177496E+001, 3.2847513E+001, 3.2845696E+001, 3.1779168E+001, 3.2648154E+001, 3.1774566E+001, 3.2407015E+001, 3.1624595E+001, 3.2866899E+001, 3.4131944E+001, 3.3445934E+001, 3.1891297E+001, 3.1824647E+001, 3.1802360E+001, 3.1778820E+001, 3.1776168E+001, 3.1763391E+001, 3.1829834E+001, 3.1717778E+001, 3.1725522E+001, 3.1705105E+001
 1.9920580E+002, 4.5946158E+001, 3.1805622E+001, 3.5338801E+001, 3.4058928E+001, 4.3922031E+001, 3.1945504E+001, 3.5176311E+001, 3.3234971E+001, 3.3056481E+001, 3.2888552E+001, 3.1742616E+001, 3.2592960E+001, 3.1836933E+001, 3.2395218E+001, 3.1724891E+001, 3.2807500E+001, 3.2926849E+001, 3.3454261E+001, 3.1877000E+001, 3.1828087E+001, 3.1872385E+001, 3.1784363E+001, 3.1812332E+001, 3.1765619E+001, 3.1862162E+001, 3.1726562E+001, 3.1484215E+001, 3.1698287E+001
 1.9960012E+002, 4.5452027E+001, 3.1825142E+001, 3.5384355E+001, 3.4090095E+001, 4.3822578E+001, 3.1949146E+001, 3.5194978E+001, 3.3263163E+001, 3.3184331E+001, 3.2937572E+001, 3.2419087E+001, 3.2577586E+001, 3.1790132E+001, 3.2383616E+001, 3.2087191E+001, 3.2770578E+001, 3.2545382E+001, 3.3409524E+001, 3.1864468E+001, 3.1830391E+001, 3.1801766E+001, 3.1789093E+001, 3.1799846E+001, 3.1768182E+001, 3.1850172E+001, 3.1736191E+001, 3.1733011E+001, 3.1691266E+001
 2.0000321E+002, 4.4805395E+001, 3.1859509E+001, 3.5335108E+001, 3.4056668E+001, 4.3657120E+001, 3.1957573E+001, 3.5183736E+001, 3.3271173E+001, 3.3012931E+001, 3.2978210E+001, 3.2877808E+001, 3.2602081E+001, 3.1638933E+001, 3.2363792E+001, 3.2775936E+001, 3.2763643E+001, 3.2152220E+001, 3.3342891E+001, 3.1794991E+001, 3.1829544E+001, 3.1809599E+001, 3.1789845E+001, 3.1833206E+001, 3.1770216E+001, 3.1590869E+001, 3.1736788E+001, 3.1836415E+001, 3.1700828E+001
 2.0040586E+002, 4.4219393E+001, 3.1924669E+001, 3.5295940E+001, 3.3970134E+001, 4.3498100E+001, 3.1975605E+001, 3.5174698E+001, 3.3261767E+001, 3.2708169E+001, 3.3000970E+001, 3.3084195E+001, 3.2650125E+001, 3.1683579E+001, 3.2334446E+001, 3.3015432E+001, 3.2784425E+001, 3.2040462E+001, 3.3265768E+001, 3.1703932E+001, 3.1823117E+001, 3.1870809E+001, 3.1793672E+001, 3.1889751E+001, 3.1776498E+001, 3.1388501E+001, 3.1716940E+001, 3.1744865E+001, 3.1708670E+001
 2.0080027E+002, 4.3702950E+001, 3.2011994E+001, 3.5296923E+001, 3.3914503E+001, 4.3346872E+001, 3.2000905E+001, 3.5177311E+001, 3.3260044E+001, 3.2601977E+001, 3.3006960E+001, 3.2736199E+001, 3.2692360E+001, 3.1918332E+001, 3.2311238E+001, 3.2977709E+001, 3.2804930E+001, 3.1984761E+001, 3.3191314E+001, 3.1699135E+001, 3.1814126E+001, 3.1874118E+001, 3.1799318E+001, 3.1855662E+001, 3.1781958E+001, 3.1447074E+001, 3.1697288E+001, 3.1612011E+001, 3.1707847E+001
 2.0120087E+002, 4.3197529E+001, 3.2101755E+001, 3.5292878E+001, 3.3947654E+001, 4.3190451E+001, 3.2027549E+001, 3.5178438E+001, 3.3284768E+001, 3.2623202E+001, 3.3009758E+001, 3.2295426E+001, 3.2696389E+001, 3.2154029E+001, 3.2310713E+001, 3.2955236E+001, 3.2823862E+001, 3.2141010E+001, 3.3123978E+001, 3.1740587E+001, 3.1807473E+001, 3.1851604E+001, 3.1803316E+001, 3.1859937E+001, 3.1785933E+001, 3.1344668E+001, 3.1678308E+001, 3.1513224E+001, 3.1698964E+001
 2.0160189E+002, 4.2519885E+001, 3.2173555E+001, 3.5209190E+001, 3.4009638E+001, 4.2967718E+001, 3.2049290E+001, 3.5154547E+001, 3.3317550E+001, 3.2516743E+001, 3.3010707E+001, 3.2391999E+001, 3.2688541E+001, 3.2065052E+001, 3.2313203E+001, 3.2841879E+001, 3.2836029E+001, 3.2137888E+001, 3.3065487E+001, 3.1771135E+001, 3.1801665E+001, 3.1802268E+001, 3.1804748E+001, 3.1855488E+001, 3.1789583E+001, 3.1421018E+001, 3.1657263E+001, 3.1493209E+001, 3.1688065E+001
 2.0200227E+002, 4.1877520E+001, 3.2225484E+001, 3.5101850E+001, 3.4014893E+001, 4.2743650E+001, 3.2066197E+001, 3.5121981E+001, 3.3333248E+001, 3.2336805E+001, 3.3005165E+001, 3.2763436E+001, 3.2702757E+001, 3.2079399E+001, 3.2312723E+001, 3.2624041E+001, 3.2837763E+001, 3.2288511E+001, 3.3015607E+001, 3.2450911E+001, 3.1818998E+001, 3.1813352E+001, 3.1804057E+001, 3.1878074E+001, 3.1794123E+001, 3.1665214E+001, 3.1651888E+001, 3.1526995E+001, 3.1678727E+001
 2.0240498E+002, 4.1290508E+001, 3.2267513E+001, 3.5035982E+001, 3.3946437E+001, 4.2527082E+001, 3.2081407E+001, 3.5100783E+001, 3.3325964E+001, 3.2462702E+001, 3.2994806E+001, 3.2551829E+001, 3.2722956E+001, 3.2273649E+001, 3.2321200E+001, 3.2413002E+001, 3.2827990E+001, 3.3285462E+001, 3.3002954E+001, 3.2884285E+001, 3.1890974E+001, 3.2287196E+001, 3.1821412E+001, 3.1851261E+001, 3.1798701E+001, 3.1618522E+001, 3.1652300E+001, 3.1608948E+001, 3.1673455E+001
 2.0280206E+002, 4.0801105E+001, 3.2295827E+001, 3.4974567E+001, 3.3833450E+001, 4.2337516E+001, 3.2093086E+001, 3.5080312E+001, 3.3303274E+001, 3.3716119E+001, 3.3030541E+001, 3.2276046E+001, 3.2723205E+001, 3.2453657E+001, 3.2344074E+001, 3.1895976E+001, 3.2798579E+001, 3.3452297E+001, 3.3051593E+001, 3.2965839E+001, 3.1957471E+001, 3.2540368E+001, 3.1868551E+001, 3.1991618E+001, 3.1806235E+001, 3.1660617E+001, 3.1651277E+001, 3.1638639E+001, 3.1671724E+001
 2.0320439E+002, 4.0356263E+001, 3.2293508E+001, 3.4877492E+001, 3.3708358E+001, 4.2153629E+001, 3.2095836E+001, 3.5048707E+001, 3.3274936E+001, 3.3919483E+001, 3.3134093E+001, 3.2302560E+001, 3.2713770E+001, 3.2271729E+001, 3.2363275E+001, 3.1492938E+001, 3.2731937E+001, 3.3119317E+001, 3.3059579E+001, 3.3642812E+001, 3.2073253E+001, 3.2650119E+001, 3.1921888E+001, 3.1870622E+001, 3.1821060E+001, 3.1652708E+001, 3.1654058E+001, 3.1666624E+001, 3.1671992E+001
 2.0360180E+002, 3.9981698E+001, 3.2267586E+001, 3.4785798E+001, 3.3592873E+001, 4.1991221E+001, 3.2091475E+001, 3.5018846E+001, 3.3247574E+001, 3.3461238E+001, 3.3215309E+001, 3.2339774E+001, 3.2707755E+001, 3.2077988E+001, 3.2367027E+001, 3.1419779E+001, 3.2654047E+001, 3.3740505E+001, 3.3088033E+001, 3.2841232E+001, 3.2172661E+001, 3.2021720E+001, 3.1960081E+001, 3.1547296E+001, 3.1809345E+001, 3.1456825E+001, 3.1647877E+001, 3.1617184E+001, 3.1671922E+001
 2.0400258E+002, 3.9693989E+001, 3.2234574E+001, 3.4741789E+001, 3.3489529E+001, 4.1839523E+001, 3.2084661E+001, 3.5000861E+001, 3.3222203E+001, 3.3088486E+001, 3.3242452E+001, 3.2652348E+001, 3.2711817E+001, 3.2068600E+001, 3.2366530E+001, 3.1473825E+001, 3.2590087E+001, 3.3899320E+001, 3.3162104E+001, 3.2424510E+001, 3.2194349E+001, 3.1691897E+001, 3.1948846E+001, 3.1545124E+001, 3.1791743E+001, 3.1375801E+001, 3.1631294E+001, 3.1559752E+001, 3.1668343E+001
 2.0440477E+002, 3.9951612E+001, 3.2203069E+001, 3.4715111E+001, 3.3391925E+001, 4.1864776E+001, 3.2077855E+001, 3.4986920E+001, 3.3197195E+001, 3.3081080E+001, 3.3260037E+001, 3.2950869E+001, 3.2742377E+001, 3.2222537E+001, 3.2370694E+001, 3.1983351E+001, 3.2549382E+001, 3.3675993E+001, 3.3199642E+001, 3.2679409E+001, 3.2227911E+001, 3.2109787E+001, 3.1944864E+001, 3.1633431E+001, 3.1778401E+001, 3.1444429E+001, 3.1616492E+001, 3.1576794E+001, 3.1663317E+001
 2.0480320E+002, 3.9924399E+001, 3.2174243E+001, 3.4708958E+001, 3.3300563E+001, 4.1812628E+001, 3.2071345E+001, 3.4979267E+001, 3.3172753E+001, 3.2671064E+001, 3.3265332E+001, 3.2812024E+001, 3.2775909E+001, 3.2071367E+001, 3.2377672E+001, 3.2096449E+001, 3.2529536E+001, 3.4228822E+001, 3.3261448E+001, 3.3098958E+001, 3.2276922E+001, 3.2550265E+001, 3.1972523E+001, 3.1752495E+001, 3.1773187E+001, 3.1591475E+001, 3.1610039E+001, 3.1653783E+001, 3.1661292E+001
 2.0520597E+002, 3.9525003E+001, 3.2147709E+001, 3.4696837E+001, 3.3216650E+001, 4.1634991E+001, 3.2065140E+001, 3.4970378E+001, 3.3149549E+001, 3.2244100E+001, 3.3237376E+001, 3.2386999E+001, 3.2785523E+001, 3.1937728E+001, 3.2376646E+001, 3.2341937E+001, 3.2521913E+001, 3.3742265E+001, 3.3313522E+001, 3.3328326E+001, 3.2348313E+001, 3.2924719E+001, 3.2037772E+001, 3.1803884E+001, 3.1774162E+001, 3.1706230E+001, 3.1614425E+001, 3.1749132E+001, 3.1665205E+001
 2.0560480E+002, 3.9113004E+001, 3.2122462E+001, 3.4654604E+001, 3.3142102E+001, 4.1445326E+001, 3.2059130E+001, 3.4953431E+001, 3.3128527E+001, 3.2050821E+001, 3.3191151E+001, 3.2285877E+001, 3.2785871E+001, 3.1924118E+001, 3.2377863E+001, 3.2457619E+001, 3.2535277E+001, 3.2977133E+001, 3.3325088E+001, 3.3272304E+001, 3.2431341E+001, 3.3226337E+001, 3.2127070E+001, 3.2555352E+001, 3.1808203E+001, 3.1657152E+001, 3.1620989E+001, 3.1777525E+001, 3.1673439E+001
 2.0600447E+002, 3.8758611E+001, 3.2100466E+001, 3.4572251E+001, 3.3073336E+001, 4.1272277E+001, 3.2053731E+001, 3.4922953E+001, 3.3108366E+001, 3.2228136E+001, 3.3151687E+001, 3.2102767E+001, 3.2777031E+001, 3.2265009E+001, 3.2388697E+001, 3.2644543E+001, 3.2550757E+001, 3.2467441E+001, 3.3288152E+001, 3.2921854E+001, 3.2478196E+001, 3.3274472E+001, 3.2225136E+001, 3.2299403E+001, 3.1862745E+001, 3.1575670E+001, 3.1622830E+001, 3.1758842E+001, 3.1681302E+001
 2.0640156E+002, 3.8405351E+001, 3.2088810E+001, 3.4475256E+001, 3.3007740E+001, 4.1100309E+001, 3.2051157E+001, 3.4885810E+001, 3.3088284E+001, 3.2146574E+001, 3.3130282E+001, 3.2018217E+001, 3.2765854E+001, 3.2372100E+001, 3.2415541E+001, 3.2986568E+001, 3.2583885E+001, 3.2018538E+001, 3.3225322E+001, 3.2841200E+001, 3.2507229E+001, 3.2991911E+001, 3.2300178E+001, 3.2395274E+001, 3.1891787E+001, 3.1575962E+001, 3.1621012E+001, 3.1742038E+001, 3.1687118E+001
 2.0680348E+002, 3.8043287E+001, 3.2085138E+001, 3.4388222E+001, 3.2943197E+001, 4.0915311E+001, 3.2050846E+001, 3.4850645E+001, 3.3067494E+001, 3.2056241E+001, 3.3108133E+001, 3.2053599E+001, 3.2755931E+001, 3.3345945E+001, 3.2455643E+001, 3.3699919E+001, 3.2644566E+001, 3.1835955E+001, 3.3142271E+001, 3.3024729E+001, 3.2537378E+001, 3.2519058E+001, 3.2332856E+001, 3.2582156E+001, 3.1934240E+001, 3.1656283E+001, 3.1622453E+001, 3.1802451E+001, 3.1694160E+001
 2.0720151E+002, 3.8030234E+001, 3.2085168E+001, 3.4323209E+001, 3.2889105E+001, 4.0827671E+001, 3.2051553E+001, 3.4821986E+001, 3.3048676E+001, 3.2031885E+001, 3.3085550E+001, 3.2714731E+001, 3.2754215E+001, 3.5233309E+001, 3.2624701E+001, 3.4796656E+001, 3.2767336E+001, 3.1943029E+001, 3.3061027E+001, 3.2748084E+001, 3.2566327E+001, 3.2829666E+001, 3.2357219E+001, 3.2491604E+001, 3.1970690E+001, 3.1806991E+001, 3.1630515E+001, 3.1798766E+001, 3.1703132E+001
 2.0760321E+002, 3.9019434E+001, 3.2084538E+001, 3.4274997E+001, 3.2850312E+001, 4.1065793E+001, 3.2052005E+001, 3.4796962E+001, 3.3034153E+001, 3.2186431E+001, 3.3057107E+001, 3.4600365E+001, 3.2837227E+001, 3.5772591E+001, 3.2867767E+001, 3.5185230E+001, 3.2934990E+001, 3.2544330E+001, 3.3009289E+001, 3.2561807E+001, 3.2567381E+001, 3.2832291E+001, 3.2394340E+001, 3.2739065E+001, 3.2019122E+001, 3.1937957E+001, 3.1646634E+001, 3.1715212E+001, 3.1707822E+001
 2.0800474E+002, 4.1274049E+001, 3.2083252E+001, 3.4212706E+001, 3.2819162E+001, 4.1746340E+001, 3.2052229E+001, 3.4767095E+001, 3.3021115E+001, 3.2235570E+001, 3.3042169E+001, 3.4783046E+001, 3.3017003E+001, 3.4922663E+001, 3.3055898E+001, 3.4886088E+001, 3.3079137E+001, 3.8420356E+001, 3.3120660E+001, 3.1804366E+001, 3.2542104E+001, 3.2839983E+001, 3.2425315E+001, 3.2723557E+001, 3.2074477E+001, 3.2333584E+001, 3.1676594E+001, 3.1676438E+001, 3.1708232E+001
 2.0840388E+002, 4.2921697E+001, 3.2080303E+001, 3.4181101E+001, 3.2785959E+001, 4.2283528E+001, 3.2051932E+001, 3.4748538E+001, 3.3006707E+001, 3.2322058E+001, 3.3033055E+001, 3.4408633E+001, 3.3137247E+001, 3.4847263E+001, 3.3188895E+001, 3.4673967E+001, 3.3198122E+001, 3.7454916E+001, 3.3522351E+001, 3.1656916E+001, 3.2484318E+001, 3.2264107E+001, 3.2436337E+001, 3.2493359E+001, 3.2110792E+001, 3.2117939E+001, 3.1721952E+001, 3.1662255E+001, 3.1707835E+001
 2.0880013E+002, 4.3432633E+001, 3.2079147E+001, 3.4501396E+001, 3.2747939E+001, 4.2476319E+001, 3.2052117E+001, 3.4837581E+001, 3.2990755E+001, 3.2510827E+001, 3.3035790E+001, 3.4223141E+001, 3.3224324E+001, 3.4755505E+001, 3.3311699E+001, 3.4886570E+001, 3.3308464E+001, 3.3257850E+001, 3.3601748E+001, 3.1865563E+001, 3.2431575E+001, 3.1868607E+001, 3.2407895E+001, 3.2380390E+001, 3.2129606E+001, 3.1786559E+001, 3.1734821E+001, 3.1624336E+001, 3.1706381E+001
 2.0920078E+002, 4.3911732E+001, 3.2081752E+001, 3.5337408E+001, 3.2724714E+001, 4.2664740E+001, 3.2053461E+001, 3.5095224E+001, 3.2979616E+001, 3.2112891E+001, 3.3031995E+001, 3.3656648E+001, 3.3292197E+001, 3.4236671E+001, 3.3405634E+001, 3.4846950E+001, 3.3428357E+001, 3.3016526E+001, 3.3576161E+001, 3.2562335E+001, 3.2421829E+001, 3.1896305E+001, 3.2371252E+001, 3.2285312E+001, 3.2140373E+001, 3.1373376E+001, 3.1726663E+001, 3.1492210E+001, 3.1700412E+001
 2.0960327E+002, 4.5123474E+001, 3.2083735E+001, 3.5982388E+001, 3.2797412E+001, 4.3121892E+001, 3.2054652E+001, 3.5303340E+001, 3.2997028E+001, 3.2160987E+001, 3.3006535E+001, 3.3120696E+001, 3.3320012E+001, 3.3533136E+001, 3.3447936E+001, 3.4151236E+001, 3.3514485E+001, 3.2895436E+001, 3.3548121E+001, 3.2319221E+001, 3.2425354E+001, 3.1504246E+001, 3.2323902E+001, 3.2085544E+001, 3.2141910E+001, 3.1248844E+001, 3.1694164E+001, 3.1469910E+001, 3.1687696E+001
 2.1000269E+002, 4.5744062E+001, 3.2078815E+001, 3.6370890E+001, 3.3041859E+001, 4.3397077E+001, 3.2053755E+001, 3.5433864E+001, 3.3069415E+001, 3.2235393E+001, 3.2988769E+001, 3.2896724E+001, 3.3327226E+001, 3.3124590E+001, 3.3458262E+001, 3.3158654E+001, 3.3531225E+001, 3.2655820E+001, 3.3502484E+001, 3.2228719E+001, 3.2410010E+001, 3.1376036E+001, 3.2256240E+001, 3.1933451E+001, 3.2134526E+001, 3.1276797E+001, 3.1666628E+001, 3.1552086E+001, 3.1679157E+001
 2.1040060E+002, 4.5691125E+001, 3.2062761E+001, 3.6604803E+001, 3.3311635E+001, 4.3457694E+001, 3.2049468E+001, 3.5521353E+001, 3.3153449E+001, 3.2398429E+001, 3.2987174E+001, 3.2775575E+001, 3.3325876E+001, 3.2982039E+001, 3.3456340E+001, 3.2781106E+001, 3.3502578E+001, 3.2729025E+001, 3.3461941E+001, 3.2459960E+001, 3.2404660E+001, 3.1992624E+001, 3.2213336E+001, 3.1801825E+001, 3.2120551E+001, 3.1354587E+001, 3.1640651E+001, 3.1543444E+001, 3.1673791E+001
 2.1080329E+002, 4.5526922E+001, 3.2038825E+001, 3.6686162E+001, 3.3481798E+001, 4.3478053E+001, 3.2042460E+001, 3.5572057E+001, 3.3210292E+001, 3.2456932E+001, 3.2996899E+001, 3.2578154E+001, 3.3312314E+001, 3.2901653E+001, 3.3446925E+001, 3.2855902E+001, 3.3467000E+001, 3.2362654E+001, 3.3407612E+001, 3.2674359E+001, 3.2414131E+001, 3.2528156E+001, 3.2221102E+001, 3.1783704E+001, 3.2103382E+001, 3.1571892E+001, 3.1629457E+001, 3.1638760E+001, 3.1669598E+001
 2.1120169E+002, 4.5399903E+001, 3.2009323E+001, 3.6484583E+001, 3.3593245E+001, 4.3500586E+001, 3.2033255E+001, 3.5535816E+001, 3.3251264E+001, 3.2469211E+001, 3.3001689E+001, 3.2343753E+001, 3.3283077E+001, 3.2664427E+001, 3.3421846E+001, 3.3003901E+001, 3.3447366E+001, 3.2254454E+001, 3.3338470E+001, 3.2733310E+001, 3.2430129E+001, 3.2623850E+001, 3.2246884E+001, 3.2012628E+001, 3.2089452E+001, 3.1758445E+001, 3.1633251E+001, 3.1729974E+001, 3.1673408E+001
 2.1160175E+002, 4.5063080E+001, 3.1979430E+001, 3.6177698E+001, 3.3724990E+001, 4.3440886E+001, 3.2023534E+001, 3.5461489E+001, 3.3301854E+001, 3.2316419E+001, 3.2997730E+001, 3.2226240E+001, 3.3243186E+001, 3.2384834E+001, 3.3379310E+001, 3.2595996E+001, 3.3416222E+001, 3.2426969E+001, 3.3273744E+001, 3.2822765E+001, 3.2460918E+001, 3.2655280E+001, 3.2271937E+001, 3.2341055E+001, 3.2094586E+001, 3.1730239E+001, 3.1641427E+001, 3.1615477E+001, 3.1674484E+001
 2.1200072E+002, 4.5172692E+001, 3.1949978E+001, 3.5988401E+001, 3.3723698E+001, 4.3519841E+001, 3.2013483E+001, 3.5417697E+001, 3.3311759E+001, 3.2364317E+001, 3.2995901E+001, 3.2206709E+001, 3.3204026E+001, 3.2379031E+001, 3.3332541E+001, 3.2333604E+001, 3.3364695E+001, 3.2489882E+001, 3.3228526E+001, 3.2316215E+001, 3.2471987E+001, 3.2555210E+001, 3.2300976E+001, 3.2380988E+001, 3.2111166E+001, 3.1861464E+001, 3.1649404E+001, 3.1692280E+001, 3.1673554E+001
 2.1240087E+002, 4.4998691E+001, 3.1928083E+001, 3.6101119E+001, 3.3667900E+001, 4.3510660E+001, 3.2005204E+001, 3.5465853E+001, 3.3303559E+001, 3.2408573E+001, 3.2999478E+001, 3.2196076E+001, 3.3171653E+001, 3.2292268E+001, 3.3288180E+001, 3.2216271E+001, 3.3302868E+001, 3.2383864E+001, 3.3183056E+001, 3.1794504E+001, 3.2432233E+001, 3.2000804E+001, 3.2298691E+001, 3.2499503E+001, 3.2133424E+001, 3.2250287E+001, 3.1678866E+001, 3.1878920E+001, 3.1683183E+001
 2.1280140E+002, 4.5062589E+001, 3.1924466E+001, 3.6159615E+001, 3.3594244E+001, 4.3577496E+001, 3.2002573E+001, 3.5497470E+001, 3.3288334E+001, 3.2371187E+001, 3.2997906E+001, 3.2148724E+001, 3.3140430E+001, 3.2274029E+001, 3.3239642E+001, 3.2364558E+001, 3.3246085E+001, 3.2217235E+001, 3.3133256E+001, 3.1936341E+001, 3.2382823E+001, 3.2029983E+001, 3.2276297E+001, 3.2291455E+001, 3.2155017E+001, 3.2271061E+001, 3.1717801E+001, 3.1963742E+001, 3.1703930E+001
 2.1320339E+002, 4.4889647E+001, 3.1920639E+001, 3.6214603E+001, 3.3512712E+001, 4.3554311E+001, 3.2000012E+001, 3.5525887E+001, 3.3269145E+001, 3.1903573E+001, 3.2979382E+001, 3.2183281E+001, 3.3108250E+001, 3.2191590E+001, 3.3194132E+001, 3.2177833E+001, 3.3182381E+001, 3.1990965E+001, 3.3071052E+001, 3.1978336E+001, 3.2350426E+001, 3.2126708E+001, 3.2260810E+001, 3.2132421E+001, 3.2155729E+001, 3.2298402E+001, 3.1753108E+001, 3.1690937E+001, 3.1715737E+001
 2.1360176E+002, 4.4594883E+001, 3.1915116E+001, 3.6158737E+001, 3.3437318E+001, 4.3488381E+001, 3.1996569E+001, 3.5522854E+001, 3.3250470E+001, 3.1691176E+001, 3.2940142E+001, 3.2032788E+001, 3.3075747E+001, 3.1979211E+001, 3.3141154E+001, 3.2086146E+001, 3.3119659E+001, 3.2021819E+001, 3.3005739E+001, 3.2631619E+001, 3.2348160E+001, 3.2315667E+001, 3.2259381E+001, 3.2035195E+001, 3.2151181E+001, 3.2261089E+001, 3.1783408E+001, 3.1814903E+001, 3.1716530E+001
